train_cycle,seed,acquisition_method,architecture,bias,metric,value
1,2,BALD (least mutual information),mlp,random,MolWt,347.439
1,2,BALD (least mutual information),mlp,random,MolWt,453.52300000000025
1,2,BALD (least mutual information),mlp,random,MolWt,371.3920000000001
1,2,BALD (least mutual information),mlp,random,MolWt,372.4100000000001
1,2,BALD (least mutual information),mlp,random,MolWt,382.301
1,2,BALD (least mutual information),mlp,random,MolWt,477.58300000000014
1,2,BALD (least mutual information),mlp,random,MolWt,335.4120000000001
1,2,BALD (least mutual information),mlp,random,MolWt,319.34400000000005
1,2,BALD (least mutual information),mlp,random,MolWt,342.80600000000004
1,2,BALD (least mutual information),mlp,random,MolWt,349.439
1,2,BALD (least mutual information),mlp,random,MolWt,389.43500000000006
1,2,BALD (least mutual information),mlp,random,MolWt,361.4
1,2,BALD (least mutual information),mlp,random,MolWt,354.4280000000001
1,2,BALD (least mutual information),mlp,random,MolWt,311.4030000000001
1,2,BALD (least mutual information),mlp,random,MolWt,441.4830000000002
1,2,BALD (least mutual information),mlp,random,MolWt,307.35200000000003
1,2,BALD (least mutual information),mlp,random,MolWt,512.5500000000002
1,2,BALD (least mutual information),mlp,random,MolWt,401.51600000000013
2,2,BALD (least mutual information),mlp,random,MolWt,322.38800000000003
2,2,BALD (least mutual information),mlp,random,MolWt,390.8660000000001
2,2,BALD (least mutual information),mlp,random,MolWt,364.8160000000001
2,2,BALD (least mutual information),mlp,random,MolWt,330.40800000000013
2,2,BALD (least mutual information),mlp,random,MolWt,347.439
2,2,BALD (least mutual information),mlp,random,MolWt,453.52300000000025
2,2,BALD (least mutual information),mlp,random,MolWt,371.3920000000001
2,2,BALD (least mutual information),mlp,random,MolWt,372.4100000000001
2,2,BALD (least mutual information),mlp,random,MolWt,382.301
2,2,BALD (least mutual information),mlp,random,MolWt,477.58300000000014
2,2,BALD (least mutual information),mlp,random,MolWt,335.4120000000001
2,2,BALD (least mutual information),mlp,random,MolWt,319.34400000000005
2,2,BALD (least mutual information),mlp,random,MolWt,342.80600000000004
2,2,BALD (least mutual information),mlp,random,MolWt,349.439
2,2,BALD (least mutual information),mlp,random,MolWt,389.43500000000006
2,2,BALD (least mutual information),mlp,random,MolWt,361.4
2,2,BALD (least mutual information),mlp,random,MolWt,354.4280000000001
2,2,BALD (least mutual information),mlp,random,MolWt,311.4030000000001
2,2,BALD (least mutual information),mlp,random,MolWt,441.4830000000002
2,2,BALD (least mutual information),mlp,random,MolWt,307.35200000000003
2,2,BALD (least mutual information),mlp,random,MolWt,512.5500000000002
2,2,BALD (least mutual information),mlp,random,MolWt,401.51600000000013
2,2,BALD (least mutual information),mlp,random,MolWt,300.332
2,2,BALD (least mutual information),mlp,random,MolWt,333.3710000000001
2,2,BALD (least mutual information),mlp,random,MolWt,344.23600000000005
2,2,BALD (least mutual information),mlp,random,MolWt,354.43000000000006
2,2,BALD (least mutual information),mlp,random,MolWt,279.295
2,2,BALD (least mutual information),mlp,random,MolWt,439.42700000000025
2,2,BALD (least mutual information),mlp,random,MolWt,354.34600000000006
2,2,BALD (least mutual information),mlp,random,MolWt,500.6050000000003
2,2,BALD (least mutual information),mlp,random,MolWt,374.4210000000001
2,2,BALD (least mutual information),mlp,random,MolWt,504.54900000000026
2,2,BALD (least mutual information),mlp,random,MolWt,343.4100000000001
2,2,BALD (least mutual information),mlp,random,MolWt,265.268
2,2,BALD (least mutual information),mlp,random,MolWt,465.4160000000001
2,2,BALD (least mutual information),mlp,random,MolWt,412.4730000000001
2,2,BALD (least mutual information),mlp,random,MolWt,452.53800000000024
2,2,BALD (least mutual information),mlp,random,MolWt,380.4910000000002
3,2,BALD (least mutual information),mlp,random,MolWt,322.38800000000003
3,2,BALD (least mutual information),mlp,random,MolWt,390.8660000000001
3,2,BALD (least mutual information),mlp,random,MolWt,364.8160000000001
3,2,BALD (least mutual information),mlp,random,MolWt,330.40800000000013
3,2,BALD (least mutual information),mlp,random,MolWt,347.439
3,2,BALD (least mutual information),mlp,random,MolWt,453.52300000000025
3,2,BALD (least mutual information),mlp,random,MolWt,371.3920000000001
3,2,BALD (least mutual information),mlp,random,MolWt,372.4100000000001
3,2,BALD (least mutual information),mlp,random,MolWt,382.301
3,2,BALD (least mutual information),mlp,random,MolWt,477.58300000000014
3,2,BALD (least mutual information),mlp,random,MolWt,335.4120000000001
3,2,BALD (least mutual information),mlp,random,MolWt,319.34400000000005
3,2,BALD (least mutual information),mlp,random,MolWt,342.80600000000004
3,2,BALD (least mutual information),mlp,random,MolWt,349.439
3,2,BALD (least mutual information),mlp,random,MolWt,389.43500000000006
3,2,BALD (least mutual information),mlp,random,MolWt,361.4
3,2,BALD (least mutual information),mlp,random,MolWt,354.4280000000001
3,2,BALD (least mutual information),mlp,random,MolWt,311.4030000000001
3,2,BALD (least mutual information),mlp,random,MolWt,441.4830000000002
3,2,BALD (least mutual information),mlp,random,MolWt,307.35200000000003
3,2,BALD (least mutual information),mlp,random,MolWt,512.5500000000002
3,2,BALD (least mutual information),mlp,random,MolWt,401.51600000000013
3,2,BALD (least mutual information),mlp,random,MolWt,300.332
3,2,BALD (least mutual information),mlp,random,MolWt,333.3710000000001
3,2,BALD (least mutual information),mlp,random,MolWt,344.23600000000005
3,2,BALD (least mutual information),mlp,random,MolWt,354.43000000000006
3,2,BALD (least mutual information),mlp,random,MolWt,279.295
3,2,BALD (least mutual information),mlp,random,MolWt,439.42700000000025
3,2,BALD (least mutual information),mlp,random,MolWt,354.34600000000006
3,2,BALD (least mutual information),mlp,random,MolWt,500.6050000000003
3,2,BALD (least mutual information),mlp,random,MolWt,374.4210000000001
3,2,BALD (least mutual information),mlp,random,MolWt,504.54900000000026
3,2,BALD (least mutual information),mlp,random,MolWt,343.4100000000001
3,2,BALD (least mutual information),mlp,random,MolWt,265.268
3,2,BALD (least mutual information),mlp,random,MolWt,465.4160000000001
3,2,BALD (least mutual information),mlp,random,MolWt,412.4730000000001
3,2,BALD (least mutual information),mlp,random,MolWt,452.53800000000024
3,2,BALD (least mutual information),mlp,random,MolWt,380.4910000000002
3,2,BALD (least mutual information),mlp,random,MolWt,410.5170000000003
3,2,BALD (least mutual information),mlp,random,MolWt,396.49000000000024
3,2,BALD (least mutual information),mlp,random,MolWt,396.49000000000024
3,2,BALD (least mutual information),mlp,random,MolWt,386.5200000000001
3,2,BALD (least mutual information),mlp,random,MolWt,442.45500000000015
3,2,BALD (least mutual information),mlp,random,MolWt,410.5170000000002
3,2,BALD (least mutual information),mlp,random,MolWt,424.54400000000027
3,2,BALD (least mutual information),mlp,random,MolWt,478.59900000000016
3,2,BALD (least mutual information),mlp,random,MolWt,430.9350000000003
3,2,BALD (least mutual information),mlp,random,MolWt,424.5440000000003
3,2,BALD (least mutual information),mlp,random,MolWt,412.48900000000026
3,2,BALD (least mutual information),mlp,random,MolWt,412.48900000000026
3,2,BALD (least mutual information),mlp,random,MolWt,327.4020000000001
3,2,BALD (least mutual information),mlp,random,MolWt,437.56800000000027
3,2,BALD (least mutual information),mlp,random,MolWt,331.37500000000006
4,2,BALD (least mutual information),mlp,random,MolWt,322.38800000000003
4,2,BALD (least mutual information),mlp,random,MolWt,390.8660000000001
4,2,BALD (least mutual information),mlp,random,MolWt,364.8160000000001
4,2,BALD (least mutual information),mlp,random,MolWt,330.40800000000013
4,2,BALD (least mutual information),mlp,random,MolWt,347.439
4,2,BALD (least mutual information),mlp,random,MolWt,453.52300000000025
4,2,BALD (least mutual information),mlp,random,MolWt,371.3920000000001
4,2,BALD (least mutual information),mlp,random,MolWt,372.4100000000001
4,2,BALD (least mutual information),mlp,random,MolWt,382.301
4,2,BALD (least mutual information),mlp,random,MolWt,477.58300000000014
4,2,BALD (least mutual information),mlp,random,MolWt,335.4120000000001
4,2,BALD (least mutual information),mlp,random,MolWt,319.34400000000005
4,2,BALD (least mutual information),mlp,random,MolWt,342.80600000000004
4,2,BALD (least mutual information),mlp,random,MolWt,349.439
4,2,BALD (least mutual information),mlp,random,MolWt,389.43500000000006
4,2,BALD (least mutual information),mlp,random,MolWt,361.4
4,2,BALD (least mutual information),mlp,random,MolWt,354.4280000000001
4,2,BALD (least mutual information),mlp,random,MolWt,311.4030000000001
4,2,BALD (least mutual information),mlp,random,MolWt,441.4830000000002
4,2,BALD (least mutual information),mlp,random,MolWt,307.35200000000003
4,2,BALD (least mutual information),mlp,random,MolWt,512.5500000000002
4,2,BALD (least mutual information),mlp,random,MolWt,401.51600000000013
4,2,BALD (least mutual information),mlp,random,MolWt,300.332
4,2,BALD (least mutual information),mlp,random,MolWt,333.3710000000001
4,2,BALD (least mutual information),mlp,random,MolWt,344.23600000000005
4,2,BALD (least mutual information),mlp,random,MolWt,354.43000000000006
4,2,BALD (least mutual information),mlp,random,MolWt,279.295
4,2,BALD (least mutual information),mlp,random,MolWt,439.42700000000025
4,2,BALD (least mutual information),mlp,random,MolWt,354.34600000000006
4,2,BALD (least mutual information),mlp,random,MolWt,500.6050000000003
4,2,BALD (least mutual information),mlp,random,MolWt,374.4210000000001
4,2,BALD (least mutual information),mlp,random,MolWt,504.54900000000026
4,2,BALD (least mutual information),mlp,random,MolWt,343.4100000000001
4,2,BALD (least mutual information),mlp,random,MolWt,265.268
4,2,BALD (least mutual information),mlp,random,MolWt,465.4160000000001
4,2,BALD (least mutual information),mlp,random,MolWt,412.4730000000001
4,2,BALD (least mutual information),mlp,random,MolWt,452.53800000000024
4,2,BALD (least mutual information),mlp,random,MolWt,380.4910000000002
4,2,BALD (least mutual information),mlp,random,MolWt,410.5170000000003
4,2,BALD (least mutual information),mlp,random,MolWt,396.49000000000024
4,2,BALD (least mutual information),mlp,random,MolWt,396.49000000000024
4,2,BALD (least mutual information),mlp,random,MolWt,386.5200000000001
4,2,BALD (least mutual information),mlp,random,MolWt,442.45500000000015
4,2,BALD (least mutual information),mlp,random,MolWt,410.5170000000002
4,2,BALD (least mutual information),mlp,random,MolWt,424.54400000000027
4,2,BALD (least mutual information),mlp,random,MolWt,478.59900000000016
4,2,BALD (least mutual information),mlp,random,MolWt,430.9350000000003
4,2,BALD (least mutual information),mlp,random,MolWt,424.5440000000003
4,2,BALD (least mutual information),mlp,random,MolWt,412.48900000000026
4,2,BALD (least mutual information),mlp,random,MolWt,412.48900000000026
4,2,BALD (least mutual information),mlp,random,MolWt,327.4020000000001
4,2,BALD (least mutual information),mlp,random,MolWt,437.56800000000027
4,2,BALD (least mutual information),mlp,random,MolWt,331.37500000000006
4,2,BALD (least mutual information),mlp,random,MolWt,331.37500000000006
4,2,BALD (least mutual information),mlp,random,MolWt,331.37500000000006
4,2,BALD (least mutual information),mlp,random,MolWt,441.53100000000023
4,2,BALD (least mutual information),mlp,random,MolWt,479.4070000000004
4,2,BALD (least mutual information),mlp,random,MolWt,437.56800000000027
4,2,BALD (least mutual information),mlp,random,MolWt,430.9350000000003
4,2,BALD (least mutual information),mlp,random,MolWt,462.5240000000003
4,2,BALD (least mutual information),mlp,random,MolWt,382.50600000000026
4,2,BALD (least mutual information),mlp,random,MolWt,492.5750000000002
4,2,BALD (least mutual information),mlp,random,MolWt,479.407
4,2,BALD (least mutual information),mlp,random,MolWt,444.96200000000033
4,2,BALD (least mutual information),mlp,random,MolWt,452.59800000000024
4,2,BALD (least mutual information),mlp,random,MolWt,418.5150000000002
5,2,BALD (least mutual information),mlp,random,MolWt,322.38800000000003
5,2,BALD (least mutual information),mlp,random,MolWt,390.8660000000001
5,2,BALD (least mutual information),mlp,random,MolWt,364.8160000000001
5,2,BALD (least mutual information),mlp,random,MolWt,330.40800000000013
5,2,BALD (least mutual information),mlp,random,MolWt,347.439
5,2,BALD (least mutual information),mlp,random,MolWt,453.52300000000025
5,2,BALD (least mutual information),mlp,random,MolWt,371.3920000000001
5,2,BALD (least mutual information),mlp,random,MolWt,372.4100000000001
5,2,BALD (least mutual information),mlp,random,MolWt,382.301
5,2,BALD (least mutual information),mlp,random,MolWt,477.58300000000014
5,2,BALD (least mutual information),mlp,random,MolWt,335.4120000000001
5,2,BALD (least mutual information),mlp,random,MolWt,319.34400000000005
5,2,BALD (least mutual information),mlp,random,MolWt,342.80600000000004
5,2,BALD (least mutual information),mlp,random,MolWt,349.439
5,2,BALD (least mutual information),mlp,random,MolWt,389.43500000000006
5,2,BALD (least mutual information),mlp,random,MolWt,361.4
5,2,BALD (least mutual information),mlp,random,MolWt,354.4280000000001
5,2,BALD (least mutual information),mlp,random,MolWt,311.4030000000001
5,2,BALD (least mutual information),mlp,random,MolWt,441.4830000000002
5,2,BALD (least mutual information),mlp,random,MolWt,307.35200000000003
5,2,BALD (least mutual information),mlp,random,MolWt,512.5500000000002
5,2,BALD (least mutual information),mlp,random,MolWt,401.51600000000013
5,2,BALD (least mutual information),mlp,random,MolWt,300.332
5,2,BALD (least mutual information),mlp,random,MolWt,333.3710000000001
5,2,BALD (least mutual information),mlp,random,MolWt,344.23600000000005
5,2,BALD (least mutual information),mlp,random,MolWt,354.43000000000006
5,2,BALD (least mutual information),mlp,random,MolWt,279.295
5,2,BALD (least mutual information),mlp,random,MolWt,439.42700000000025
5,2,BALD (least mutual information),mlp,random,MolWt,354.34600000000006
5,2,BALD (least mutual information),mlp,random,MolWt,500.6050000000003
5,2,BALD (least mutual information),mlp,random,MolWt,374.4210000000001
5,2,BALD (least mutual information),mlp,random,MolWt,504.54900000000026
5,2,BALD (least mutual information),mlp,random,MolWt,343.4100000000001
5,2,BALD (least mutual information),mlp,random,MolWt,265.268
5,2,BALD (least mutual information),mlp,random,MolWt,465.4160000000001
5,2,BALD (least mutual information),mlp,random,MolWt,412.4730000000001
5,2,BALD (least mutual information),mlp,random,MolWt,452.53800000000024
5,2,BALD (least mutual information),mlp,random,MolWt,380.4910000000002
5,2,BALD (least mutual information),mlp,random,MolWt,410.5170000000003
5,2,BALD (least mutual information),mlp,random,MolWt,396.49000000000024
5,2,BALD (least mutual information),mlp,random,MolWt,396.49000000000024
5,2,BALD (least mutual information),mlp,random,MolWt,386.5200000000001
5,2,BALD (least mutual information),mlp,random,MolWt,442.45500000000015
5,2,BALD (least mutual information),mlp,random,MolWt,410.5170000000002
5,2,BALD (least mutual information),mlp,random,MolWt,424.54400000000027
5,2,BALD (least mutual information),mlp,random,MolWt,478.59900000000016
5,2,BALD (least mutual information),mlp,random,MolWt,430.9350000000003
5,2,BALD (least mutual information),mlp,random,MolWt,424.5440000000003
5,2,BALD (least mutual information),mlp,random,MolWt,412.48900000000026
5,2,BALD (least mutual information),mlp,random,MolWt,412.48900000000026
5,2,BALD (least mutual information),mlp,random,MolWt,327.4020000000001
5,2,BALD (least mutual information),mlp,random,MolWt,437.56800000000027
5,2,BALD (least mutual information),mlp,random,MolWt,331.37500000000006
5,2,BALD (least mutual information),mlp,random,MolWt,331.37500000000006
5,2,BALD (least mutual information),mlp,random,MolWt,331.37500000000006
5,2,BALD (least mutual information),mlp,random,MolWt,441.53100000000023
5,2,BALD (least mutual information),mlp,random,MolWt,479.4070000000004
5,2,BALD (least mutual information),mlp,random,MolWt,437.56800000000027
5,2,BALD (least mutual information),mlp,random,MolWt,430.9350000000003
5,2,BALD (least mutual information),mlp,random,MolWt,462.5240000000003
5,2,BALD (least mutual information),mlp,random,MolWt,382.50600000000026
5,2,BALD (least mutual information),mlp,random,MolWt,492.5750000000002
5,2,BALD (least mutual information),mlp,random,MolWt,479.407
5,2,BALD (least mutual information),mlp,random,MolWt,444.96200000000033
5,2,BALD (least mutual information),mlp,random,MolWt,452.59800000000024
5,2,BALD (least mutual information),mlp,random,MolWt,418.5150000000002
5,2,BALD (least mutual information),mlp,random,MolWt,364.4230000000001
5,2,BALD (least mutual information),mlp,random,MolWt,394.5180000000002
5,2,BALD (least mutual information),mlp,random,MolWt,479.6240000000005
5,2,BALD (least mutual information),mlp,random,MolWt,457.5990000000002
5,2,BALD (least mutual information),mlp,random,MolWt,370.4520000000002
5,2,BALD (least mutual information),mlp,random,MolWt,309.412
5,2,BALD (least mutual information),mlp,random,MolWt,448.5650000000002
5,2,BALD (least mutual information),mlp,random,MolWt,371.82400000000007
5,2,BALD (least mutual information),mlp,random,MolWt,439.5180000000001
5,2,BALD (least mutual information),mlp,random,MolWt,371.5100000000003
5,2,BALD (least mutual information),mlp,random,MolWt,406.5140000000001
6,2,BALD (least mutual information),mlp,random,MolWt,322.38800000000003
6,2,BALD (least mutual information),mlp,random,MolWt,390.8660000000001
6,2,BALD (least mutual information),mlp,random,MolWt,364.8160000000001
6,2,BALD (least mutual information),mlp,random,MolWt,330.40800000000013
6,2,BALD (least mutual information),mlp,random,MolWt,347.439
6,2,BALD (least mutual information),mlp,random,MolWt,453.52300000000025
6,2,BALD (least mutual information),mlp,random,MolWt,371.3920000000001
6,2,BALD (least mutual information),mlp,random,MolWt,372.4100000000001
6,2,BALD (least mutual information),mlp,random,MolWt,382.301
6,2,BALD (least mutual information),mlp,random,MolWt,477.58300000000014
6,2,BALD (least mutual information),mlp,random,MolWt,335.4120000000001
6,2,BALD (least mutual information),mlp,random,MolWt,319.34400000000005
6,2,BALD (least mutual information),mlp,random,MolWt,342.80600000000004
6,2,BALD (least mutual information),mlp,random,MolWt,349.439
6,2,BALD (least mutual information),mlp,random,MolWt,389.43500000000006
6,2,BALD (least mutual information),mlp,random,MolWt,361.4
6,2,BALD (least mutual information),mlp,random,MolWt,354.4280000000001
6,2,BALD (least mutual information),mlp,random,MolWt,311.4030000000001
6,2,BALD (least mutual information),mlp,random,MolWt,441.4830000000002
6,2,BALD (least mutual information),mlp,random,MolWt,307.35200000000003
6,2,BALD (least mutual information),mlp,random,MolWt,512.5500000000002
6,2,BALD (least mutual information),mlp,random,MolWt,401.51600000000013
6,2,BALD (least mutual information),mlp,random,MolWt,300.332
6,2,BALD (least mutual information),mlp,random,MolWt,333.3710000000001
6,2,BALD (least mutual information),mlp,random,MolWt,344.23600000000005
6,2,BALD (least mutual information),mlp,random,MolWt,354.43000000000006
6,2,BALD (least mutual information),mlp,random,MolWt,279.295
6,2,BALD (least mutual information),mlp,random,MolWt,439.42700000000025
6,2,BALD (least mutual information),mlp,random,MolWt,354.34600000000006
6,2,BALD (least mutual information),mlp,random,MolWt,500.6050000000003
6,2,BALD (least mutual information),mlp,random,MolWt,374.4210000000001
6,2,BALD (least mutual information),mlp,random,MolWt,504.54900000000026
6,2,BALD (least mutual information),mlp,random,MolWt,343.4100000000001
6,2,BALD (least mutual information),mlp,random,MolWt,265.268
6,2,BALD (least mutual information),mlp,random,MolWt,465.4160000000001
6,2,BALD (least mutual information),mlp,random,MolWt,412.4730000000001
6,2,BALD (least mutual information),mlp,random,MolWt,452.53800000000024
6,2,BALD (least mutual information),mlp,random,MolWt,380.4910000000002
